observationid,mediaid,vote,content,classid,family,genus,species,author,date,location,latitude,longitude,yearinclef,observationid2014,imageid2014,learntag
23647,37418,3.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,gregoire duche,2012-5-26,Le Pont-de-Montvert,44.3638,3.73641,ImageCLEF2013,9905.0,3241.0,Train
37384,66515,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,paul fabre,2010-3-20,Lauret,,,PlantCLEF2014,16134.0,7738.0,Train
11561,15611,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,9491.0,45.0,Train
33777,78763,3.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,samantha bazan,2013-5-9,Salles-sur-l'Hers,43.2925,1.7863900000000001,PlantCLEF2014,2787.0,56593.0,Train
5480,48462,4.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,cedric beauval,2013-5-9,Quirbajou,42.82881,2.17915,PlantCLEF2014,12486.0,8434.0,Train
36311,89061,3.0,Flower,4369,Primulaceae,Primula,Primula veris L.,pierre bonnet,2013-5-18,Fillols,,,PlantCLEF2014,1442.0,25432.0,Train
26671,94102,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,margaux husson,2012-11-17,Saint-Romain-de-Jalionas,45.75169,5.21762,PlantCLEF2014,1505.0,33848.0,Train
21648,60460,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,ugla le velu,2014-6-10,Toulouse,43.62743,1.47231,PlantCLEF2015,,,Train
21852,79393,1.0,Flower,5148,Salicaceae,Salix,Salix caprea L.,michel pourchet,2006-3-10,Champ-sur-Drac,,,PlantCLEF2014,13805.0,56083.0,Train
34649,87768,3.0,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,daniel mathieu,2007-6-9,Avignon,,,PlantCLEF2014,19068.0,20012.0,Train
16645,47089,3.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,michel pourchet,2006-6-14,Juillac,,,ImageCLEF2013,14386.0,33236.0,Train
10460,44045,3.0,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,antoine affouard,2014-6-5,,,,PlantCLEF2015,,,Train
31732,19666,3.0,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,annick larbouillat,2012-7-13,Roissy-en-Brie,,,ImageCLEF2013,4304.0,58198.0,Train
30566,89441,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,alain riviere,2013-5-3,Saint-Mamet,42.78192,0.60923,PlantCLEF2014,17376.0,56520.0,Train
38079,59373,4.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,liliane roubaudi,2012-6-2,Gruissan,,,PlantCLEF2014,8925.0,52759.0,Train
27897,52359,3.5,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,robin guidez,2012-6-22,Locmaria-Plouzané,48.36228,-4.64117,ImageCLEF2013,1169.0,11373.0,Train
8372,52387,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,daniel mathieu,2007-5-15,Prades-le-Lez,,,ImageCLEF2013,4398.0,24336.0,Train
19579,54129,4.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,marie therese goupil,2012-5-25,Le Pont-de-Montvert,44.358709999999995,3.7288300000000003,PlantCLEF2014,18372.0,24221.0,Train
38860,31872,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,mary roberts,2013-4-3,Mons 34,,,PlantCLEF2014,3137.0,59586.0,Train
2328,22686,3.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,paul fabre,2013-4-6,Versoix,46.29257,6.13818,PlantCLEF2014,7010.0,19298.0,Train
30101,66784,3.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,claude figureau,2006-6-28,Cirque de Gavarnie,,,PlantCLEF2014,4694.0,21949.0,Train
8699,106893,3.5,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,bertrand bui,2012-4-6,Les Pennes-Mirabeau,43.39967,5.34849,PlantCLEF2014,247.0,6266.0,Train
6559,67559,3.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,daniel mathieu,2009-8-5,Loctudy,,,PlantCLEF2014,7127.0,29309.0,Train
36682,51600,4.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,valerie bruneau-querey,2012-3-18,Beaumesnil,,,PlantCLEF2014,4512.0,39511.0,Train
19078,90885,3.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,julien barataud,2007-3-28,Rennes,,,ImageCLEF2013,105.0,50060.0,Train
32009,104511,4.0,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,genevieve botti,2013-4-3,Marseille,,,PlantCLEF2015,,,Train
15799,27973,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,julien barataud,2007-6-20,Nohèdes,,,ImageCLEF2013,17089.0,43209.0,Train
34030,87227,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,paul fabre,2012-5-19,Les Vans,44.407579999999996,4.1647300000000005,PlantCLEF2014,18072.0,2202.0,Train
4309,112265,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,liliane roubaudi,2012-6-2,Gruissan,,,PlantCLEF2014,5095.0,25557.0,Train
7810,91554,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,christophe girod,2000-7-1,Puy De Cliergue,,,ImageCLEF2013,3958.0,12120.0,Train
24211,80624,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,thierry pernot,1800-1-1,,,,PlantCLEF2014,12431.0,38096.0,Train
17287,84840,4.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,jacques marechal,2013-3-22,La Chapelle-Saint-Mesmin,47.87376,1.8143599999999998,PlantCLEF2014,18764.0,31504.0,Train
3844,4585,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,bernard ginesy,2011-4-23,Marseille,43.22937,5.45469,PlantCLEF2014,3423.0,6051.0,Train
37734,61430,4.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,florent beck,2013-4-10,Hélette,43.309940000000005,-1.27562,PlantCLEF2014,15908.0,19586.0,Train
27064,18849,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,raymond hallot,2012-6-17,Les Essarts-le-Roi,48.71904,1.9136799999999998,ImageCLEF2013,16401.0,47842.0,Train
3011,112711,3.0,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,mathieu menand,2008-4-13,Villemur-sur-Tarn,,,ImageCLEF2013,18860.0,29551.0,Train
8897,56900,3.0,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,michel pourchet,2006-4-26,Champ-sur-Drac,,,ImageCLEF2013,2968.0,47785.0,Train
2753,9681,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,0208d066430c25ad4b57b134ccba1e02,2013-3-15,Montcaret,44.8615,0.05583,PlantCLEF2014,4523.0,41105.0,Train
27298,32289,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,liliane roubaudi,2013-5-18,Gruissan,,,PlantCLEF2014,166.0,3188.0,Train
21352,16083,4.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,jean-claude echardour,2013-4-22,Saffré,47.522909999999996,-1.51021,PlantCLEF2014,7068.0,2279.0,Train
14501,30983,3.5,Flower,493,Asteraceae,Bellis,Bellis perennis L.,daniel mathieu,2007-4-6,Brest,,,PlantCLEF2014,12937.0,18754.0,Train
27135,30854,3.0,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,hugues tinguy,2010-5-21,Palasca,,,PlantCLEF2014,18280.0,54315.0,Train
30,31745,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,thierry pernot,1800-1-1,,,,PlantCLEF2014,15125.0,49818.0,Train
27478,69602,4.0,Flower,30491,Violaceae,Viola,Viola tricolor L.,alain bigou,2005-7-24,Fontrabiouse,42.63371,2.06243,PlantCLEF2014,16193.0,37660.0,Train
8458,112758,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,michele van panhuys-sigler,2011-6-13,Tourtour,43.62209,6.29095,ImageCLEF2013,6654.0,40270.0,Train
6961,1487,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,herve goeau,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.380919999999996,PlantCLEF2015,,,Train
32584,60913,2.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,marie therese goupil,2012-5-12,Narbonne,43.12741,2.8984,PlantCLEF2014,14012.0,41480.0,Train
10337,74826,3.5,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,bernard ginesy,2011-3-30,Marseille,43.22651,5.439690000000001,PlantCLEF2015,,,Train
24351,74244,3.0,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,daniel mathieu,2008-10-11,Vauxrenard,,,PlantCLEF2014,4833.0,53511.0,Train
34564,8520,4.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,thierry pernot,1800-1-1,,,,PlantCLEF2014,11017.0,27189.0,Train
10624,59455,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,claude figureau,2010-4-15,jardin prairie,,,PlantCLEF2014,1759.0,57597.0,Train
7936,35404,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,herve goeau,2013-7-21,Feugarolles,48.65283,2.31433,PlantCLEF2014,18273.0,55849.0,Train
399,63223,3.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,herve goeau,2014-2-9,,45.470209999999994,5.053319999999999,PlantCLEF2015,,,Train
41545,78501,3.0,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,emmanuel stratmains,2013-4-26,Saint-Raphaël,43.41577,6.8528899999999995,PlantCLEF2014,10685.0,48992.0,Train
4872,1186,5.0,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,liliane roubaudi,2013-4-8,Grignan,,,PlantCLEF2014,5836.0,31969.0,Train
862,3206,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,mathieu menand,2009-5-15,Raissac,,,ImageCLEF2013,4109.0,42744.0,Train
19545,48110,4.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,jean-claude calais,2009-8-17,Prinsuéjols,44.6541,3.20128,PlantCLEF2014,15680.0,44532.0,Train
3423,87458,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,claire felloni,2012-5-26,Saint-Coulomb,48.69213,-1.9311,ImageCLEF2013,1585.0,44246.0,Train
22234,103677,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,herve goeau,2014-4-17,Sainte-Geneviève-des-Bois,48.64744,2.30694,PlantCLEF2015,,,Train
12448,106871,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,Unknown415,2008-6-28,Le Bouchet,45.97143,6.80818,ImageCLEF2013,7852.0,23215.0,Train
25955,84315,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,4094.0,4481.0,Train
17851,112229,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,julien barataud,2005-4-28,Sainte-Marie-Lapanouze,,,ImageCLEF2013,10670.0,20501.0,Train
2447,62292,3.0,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,christophe girod,2008-1-21,Moloy,,,PlantCLEF2014,15520.0,8523.0,Train
23135,57477,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,anne billon,2013-5-5,Die,44.75374,5.33358,PlantCLEF2014,1363.0,52198.0,Train
24502,24549,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,jean-joseph osty,2013-8-25,Camarès,43.80095,2.90896,PlantCLEF2014,12496.0,51308.0,Train
8096,95117,4.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,genevieve botti,2012-6-25,Saint-Martin-Lestra,,,PlantCLEF2014,9337.0,15294.0,Train
3204,44380,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,sebastien ramsay,2008-5-26,Marcoux,44.138529999999996,6.29105,PlantCLEF2014,17912.0,53177.0,Train
12510,35155,4.0,Flower,4369,Primulaceae,Primula,Primula veris L.,liliane roubaudi,2014-4-1,La Chapelle en Guinchay,,,PlantCLEF2015,,,Train
33480,105433,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,gregoire duche,2009-5-20,Lauret,,,PlantCLEF2014,6596.0,39381.0,Train
40893,17078,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,cedric rousseau,2008-6-13,Guise,49.89032,3.59065,ImageCLEF2013,10970.0,50003.0,Train
33502,81569,2.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,jean-luc gorremans,2012-3-25,Janville-sur-Juine,48.51202,2.26088,ImageCLEF2013,4959.0,48360.0,Train
23647,39577,3.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,gregoire duche,2012-5-26,Le Pont-de-Montvert,44.3638,3.73641,ImageCLEF2013,9905.0,1525.0,Train
23707,12997,4.0,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,herve goeau,2013-7-13,Pego,38.8769,-0.056870000000000004,PlantCLEF2014,12052.0,49579.0,Train
33883,26279,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,emmanuel stratmains,2013-4-23,Le Muy,43.488609999999994,6.59218,PlantCLEF2014,2312.0,55287.0,Train
8699,99744,3.5,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,bertrand bui,2012-4-6,Les Pennes-Mirabeau,43.39967,5.34849,PlantCLEF2014,247.0,14134.0,Train
6785,66963,3.0,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,emmanuel stratmains,2012-4-11,Roquebrune-sur-Argens,43.442859999999996,6.642119999999999,PlantCLEF2014,9241.0,2951.0,Train
464,94702,4.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,mathieu sinet,1800-1-1,Vabre,43.69357,2.42935,PlantCLEF2014,16950.0,39651.0,Train
22631,37459,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,inge wullweber,2013-5-5,,,,PlantCLEF2014,7526.0,1182.0,Train
31048,73552,3.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,antoine masseau,2011-5-18,Sainte-Marie-Kerque,50.89737,2.13769,ImageCLEF2013,16017.0,34913.0,Train
15541,44597,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,flavio marmo,2012-5-10,Pouzols-Minervois,43.28624,2.8176200000000002,PlantCLEF2014,12960.0,8060.0,Train
14957,34559,4.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,jean-pierre cazes,2014-8-24,Siorac-en-Périgord,44.83469,0.9467899999999999,PlantCLEF2015,,,Train
11945,81726,5.0,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,liliane roubaudi,2013-10-13,Rochetaillée-sur-Saône,,,PlantCLEF2014,19166.0,39768.0,Train
11860,468,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,julien champ,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.380919999999996,PlantCLEF2015,,,Train
3053,107393,4.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,herve goeau,2013-4-17,Sainte-Geneviève-des-Bois,48.8567,2.2410400000000004,PlantCLEF2014,3087.0,52181.0,Train
30,98089,4.0,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,thierry pernot,1800-1-1,,,,PlantCLEF2014,15125.0,58102.0,Train
38819,95564,3.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown212,2013-5-13,Champigny-sur-Marne,48.813,2.49383,PlantCLEF2014,16164.0,4934.0,Train
6821,110236,3.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,alain bigou,2010-7-4,Eyne,,,PlantCLEF2014,17126.0,56631.0,Train
9064,80560,3.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,paul fabre,2013-7-18,Gravières,44.42007,4.06231,PlantCLEF2014,12529.0,55478.0,Train
9427,20852,4.0,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,5855.0,7138.0,Train
13001,41885,4.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,daniel barthelemy,2012-8-7,"Valsavarenche, ValAoste, Italie",,,PlantCLEF2014,7543.0,4111.0,Train
27897,94573,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,robin guidez,2012-6-22,Locmaria-Plouzané,48.36228,-4.64117,ImageCLEF2013,1169.0,26663.0,Train
4321,56106,5.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,ans gorter,2013-6-9,11 Leucate,,,PlantCLEF2014,17917.0,29487.0,Train
24652,39238,4.0,Flower,4477,Ranunculaceae,Anemone,Anemone alpina L.,marie portas,2014-7-3,Angoustrine-Villeneuve-des-Escaldes,,,PlantCLEF2015,,,Train
2074,34848,4.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,liliane roubaudi,2013-3-17,Le Grand-Village-Plage,,,PlantCLEF2014,5599.0,5917.0,Train
14492,25946,3.5,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,pierre bonnet,2011-3-20,Villeneuve-lès-Maguelone,,,ImageCLEF2013,7646.0,18436.0,Train
25912,39891,5.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,paul fabre,2012-4-8,Les Assions,44.417559999999995,4.15491,PlantCLEF2014,5344.0,34089.0,Train
2808,52382,5.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,liliane roubaudi,2012-6-19,Perros-Guirec,,,PlantCLEF2014,14197.0,34887.0,Train
2887,17493,3.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,marie portas,2012-2-4,Lannilis,48.57012,-4.52156,PlantCLEF2014,9183.0,5135.0,Train
19726,489,5.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,claude figureau,2004-5-23,Sournia,,,PlantCLEF2014,18158.0,49926.0,Train
24211,27014,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,thierry pernot,1800-1-1,,,,PlantCLEF2014,12431.0,51500.0,Train
13001,70953,3.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,daniel barthelemy,2012-8-7,"Valsavarenche, ValAoste, Italie",,,PlantCLEF2014,7543.0,51623.0,Train
8148,79044,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,marie portas,2014-7-3,Porté-Puymorens,,,PlantCLEF2015,,,Train
26207,60224,4.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,jmb,2014-4-25,Sainte-Nathalène,44.92665,1.3058100000000001,PlantCLEF2015,,,Train
9985,29356,3.0,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,paul fabre,2010-4-29,Clapiers,43.66087,3.87055,PlantCLEF2014,3555.0,10146.0,Train
11980,48722,3.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,ans gorter,2011-7-16,11 Molleville,,,ImageCLEF2013,13454.0,58435.0,Train
32327,66658,3.0,Flower,4026,Papaveraceae,Chelidonium,Chelidonium majus L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,6228.0,9586.0,Train
28112,23872,1.0,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,marie portas,2013-1-19,Plougastel-Daoulas,,,PlantCLEF2014,6093.0,2330.0,Train
11603,58924,3.5,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2013-3-24,Sainte-Geneviève-des-Bois,48.8567,2.2410400000000004,PlantCLEF2014,6379.0,33829.0,Train
18790,95775,3.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,daniel mathieu,2009-6-28,Vauxrenard,,,PlantCLEF2014,1894.0,60376.0,Train
7936,42963,4.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,herve goeau,2013-7-21,Feugarolles,48.65283,2.31433,PlantCLEF2014,18273.0,31598.0,Train
23412,91742,3.0,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,paul fabre,2010-4-29,Clapiers,43.66087,3.87055,PlantCLEF2014,6532.0,35498.0,Train
19703,70824,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Unknown17,2008-5-20,Saint-Vincent-d'Olargues,43.57565,2.88424,ImageCLEF2013,17500.0,54861.0,Train
28815,99644,3.5,Flower,6509,Orchidaceae,Ophrys,Ophrys passionis Sennen,bernard ginesy,2011-4-5,Allauch,43.33766,5.4857,PlantCLEF2015,,,Train
34707,27483,5.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,gilles salama,2013-6-9,Pin-Balma,43.612120000000004,1.52635,PlantCLEF2014,7434.0,23660.0,Train
27384,74268,3.0,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,7067.0,22588.0,Train
41113,48749,3.0,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,herve goeau,2013-9-5,Paris,48.863659999999996,2.30421,PlantCLEF2014,12259.0,55235.0,Train
36220,16906,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,jean-claude echardour,2010-6-26,Saffré,47.49689,-1.5944200000000002,PlantCLEF2014,13210.0,14627.0,Train
11328,51937,3.0,Flower,151,Apiaceae,Daucus,Daucus carota L.,Unknown509,2013-5-31,Neuilly-sur-Marne,48.86673,2.53891,PlantCLEF2014,14650.0,55791.0,Train
15007,73349,1.0,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown323,2013-4-25,Furiani,42.64367,9.44367,PlantCLEF2014,15824.0,47727.0,Train
2263,39492,3.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,jean-jacques houdre,2011-7-30,Colombier,45.38753,4.5854,PlantCLEF2014,7441.0,4045.0,Train
31860,110391,3.0,Flower,8600,Orchidaceae,Anacamptis,Anacamptis pyramidalis (L.) Rich.,francois meignant,2013-6-14,Othe,,,PlantCLEF2014,15646.0,49643.0,Train
13299,52370,2.0,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,patrice giraudeau,2014-5-18,Joncels,43.78212,3.1646900000000002,PlantCLEF2015,,,Train
8541,5904,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,bernard andrieu,2013-6-9,La Tour-sur-Orb,43.65285,3.18015,PlantCLEF2014,1747.0,24997.0,Train
13700,26043,3.0,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,laurent petit,2009-4-21,Signy-le-Petit,,,ImageCLEF2013,10207.0,7973.0,Train
31870,42823,3.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,alain bigou,2013-9-14,Porté-Puymorens,42.56100000000001,1.8103200000000002,PlantCLEF2015,,,Train
14404,81985,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,esra gauthier,2014-5-20,Puylaurens,43.555409999999995,2.004,PlantCLEF2015,,,Train
23335,87984,4.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,philippe tosi,2013-8-23,Font Romeu,42.51727,2.02064,PlantCLEF2014,10347.0,2306.0,Train
19137,104207,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,pierre bonnet,2013-6-4,Montpellier,43.5995,3.9001300000000003,PlantCLEF2014,5971.0,2264.0,Train
4130,87091,3.0,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,herve goeau,2013-6-27,,,,PlantCLEF2014,17852.0,20009.0,Train
28554,61318,3.0,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,christophe girod,2003-6-4,Gruissan (Puech Redon) (11),,,ImageCLEF2013,19391.0,33811.0,Train
23438,98194,2.5,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,emmanuel stratmains,2012-6-26,Le Mans,48.028909999999996,0.18775,ImageCLEF2013,9359.0,10833.0,Train
2074,94321,3.0,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,liliane roubaudi,2013-3-17,Le Grand-Village-Plage,,,PlantCLEF2014,5599.0,4886.0,Train
11976,81406,4.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,herve goeau,2013-6-13,Sainte-Geneviève-des-Bois,48.64653,2.31737,PlantCLEF2014,8642.0,56291.0,Train
27819,74952,3.5,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,jean-francois rouffet,2011-4-5,Balma,,,ImageCLEF2013,13348.0,27038.0,Train
7123,108968,1.0,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,perregaux nicole,2013-7-6,Malval,46.21094,5.9894099999999995,PlantCLEF2014,16058.0,5587.0,Train
15005,79281,4.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,florent beck,2013-10-8,Larrau,,,PlantCLEF2014,5082.0,3332.0,Train
2847,62213,3.0,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,francois bahuaud,2004-6-7,Oudon,47.34596,-1.29024,PlantCLEF2014,18189.0,38892.0,Train
10925,89335,3.5,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,genevieve botti,2014-4-19,La Ciotat,,,PlantCLEF2015,,,Train
20413,38807,3.0,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,thierry pernot,1800-1-1,,,,PlantCLEF2014,6464.0,52352.0,Train
37363,110817,3.0,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,andrine faure,2008-5-18,Liausson,43.64415,3.37739,PlantCLEF2014,11152.0,22382.0,Train
11985,84211,4.0,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,herve goeau,2013-7-29,Sainte-Geneviève-des-Bois,48.64647,2.3178,PlantCLEF2014,3350.0,26951.0,Train
13001,55987,5.0,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,daniel barthelemy,2012-8-7,"Valsavarenche, ValAoste, Italie",,,PlantCLEF2014,7543.0,19239.0,Train
11680,22119,3.0,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,emmanuel stratmains,2013-6-14,La Bazoge,48.10846,0.11407,PlantCLEF2014,17797.0,45419.0,Train
3574,18763,4.0,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,liliane roubaudi,2012-5-13,Saint Jean de Garguier,,,ImageCLEF2013,173.0,7513.0,Train
